fecha,valor_real,valor_predicho,error,error_absoluto
2023-10-26,0.65,1.3708464,-0.7208463907241821,0.7208463907241821
2023-10-27,2.64,1.2627068,1.3772932434082032,1.3772932434082032
2023-10-28,2.1399999999999997,2.3373203,-0.19732032775878938,0.19732032775878938
2023-10-29,1.57,1.8559185,-0.28591852664947504,0.28591852664947504
2023-10-30,2.62,1.7071856,0.9128143739700318,0.9128143739700318
2023-10-31,2.7400000000000007,2.2088623,0.5311376953125007,0.5311376953125007
2023-11-01,3.4799999999999995,2.1772854,1.3027145671844478,1.3027145671844478
2023-11-02,2.49,2.485923,0.004076948165893768,0.004076948165893768
2023-11-03,2.5399999999999996,1.929534,0.610466041564941,0.610466041564941
2023-11-04,2.55,2.094435,0.45556502342224103,0.45556502342224103
2023-11-05,2.17,2.0117507,0.15824930191040032,0.15824930191040032
2023-11-06,1.22,1.8482955,-0.6282954502105713,0.6282954502105713
2023-11-07,1.33,1.4905088,-0.16050879478454583,0.16050879478454583
2023-11-08,1.2,1.6090411,-0.4090410947799683,0.4090410947799683
2023-11-09,1.3700000000000003,1.5533708,-0.1833708333969113,0.1833708333969113
2023-11-10,0.98,1.6247619,-0.6447619390487671,0.6447619390487671
2023-11-11,2.39,1.2901996,1.0998003625869752,1.0998003625869752
2023-11-12,1.8899999999999997,2.1196063,-0.22960625648498567,0.22960625648498567
2023-11-13,2.49,1.7073911,0.7826088571548464,0.7826088571548464
2023-11-14,2.35,2.213174,0.13682589530944833,0.13682589530944833
2023-11-15,2.13,1.9428616,0.18713844299316396,0.18713844299316396
2023-11-16,1.59,1.8720943,-0.2820942735671996,0.2820942735671996
2023-11-17,1.34,1.6412203,-0.3012203311920165,0.3012203311920165
2023-11-18,2.0299999999999994,1.6098582,0.42014184474945004,0.42014184474945004
2023-11-19,1.41,1.9381173,-0.528117265701294,0.528117265701294
2023-11-20,2.0099999999999993,1.6235355,0.3864644861221307,0.3864644861221307
2023-11-21,3.04,1.9449813,1.095018663406372,1.095018663406372
2023-11-22,2.22,2.3955865,-0.17558649063110332,0.17558649063110332
2023-11-23,2.1899999999999995,1.7420819,0.4479181194305415,0.4479181194305415
2023-11-24,1.28,1.9239326,-0.6439325523376465,0.6439325523376465
2023-11-25,1.49,1.4204487,0.06955133914947509,0.06955133914947509
2023-11-26,1.4399999999999997,1.6863939,-0.24639385700225858,0.24639385700225858
2023-11-27,1.48,1.5960801,-0.11608006477355959,0.11608006477355959
2023-11-28,2.2799999999999994,1.650322,0.6296780395507806,0.6296780395507806
