fecha,valor_real,valor_predicho,error,error_absoluto
2024-06-02,18.445516,18.42588,0.019635567871095105,0.019635567871095105
2024-06-03,19.12908,18.431011,0.6980688000488264,0.6980688000488264
2024-06-04,19.432706,18.925203,0.5075026766357418,0.5075026766357418
2024-06-05,19.057103,19.289541,-0.23243824450683448,0.23243824450683448
2024-06-06,19.060509,19.078344,-0.017835345092773736,0.017835345092773736
2024-06-07,19.747346,19.034042,0.7133036416015628,0.7133036416015628
2024-06-08,19.912969,19.597868,0.3151010343017582,0.3151010343017582
2024-06-09,19.912969,19.863256,0.049712545532226926,0.049712545532226926
2024-06-10,19.762465,19.878553,-0.11608839050293085,0.11608839050293085
2024-06-11,19.795642,19.759684,0.035958390991211786,0.035958390991211786
2024-06-12,20.38027,19.774382,0.6058883624267573,0.6058883624267573
2024-06-13,19.929468,20.290565,-0.3610974907226563,0.3610974907226563
2024-06-14,19.704368,19.979946,-0.2755781364746106,0.2755781364746106
2024-06-15,19.79396,19.727346,0.06661357971191251,0.06661357971191251
2024-06-16,19.79396,19.775372,0.01858844848632657,0.01858844848632657
2024-06-17,19.8647,19.794172,0.07052771301269445,0.07052771301269445
2024-06-18,19.733825,19.844807,-0.11098167114257862,0.11098167114257862
2024-06-19,19.799315,19.749033,0.050282025756835935,0.050282025756835935
2024-06-20,19.724636,19.780087,-0.055450517333984095,0.055450517333984095
2024-06-21,19.454084,19.73338,-0.27929536401367017,0.27929536401367017
2024-06-22,19.386125,19.505844,-0.11971911621093767,0.11971911621093767
2024-06-23,19.385385,19.40432,-0.018934763183594328,0.018934763183594328
2024-06-24,19.339984,19.38574,-0.04575628015136601,0.04575628015136601
2024-06-25,19.443124,19.34004,0.10308379309082127,0.10308379309082127
2024-06-26,19.445732,19.413847,0.031885030395507385,0.031885030395507385
2024-06-27,19.646883,19.431759,0.2151241193847646,0.2151241193847646
2024-06-28,19.554311,19.600304,-0.045992649902345306,0.045992649902345306
2024-06-29,19.658569,19.557219,0.10135044836425777,0.10135044836425777
2024-06-30,19.658676,19.628757,0.029918523193359192,0.029918523193359192
2024-07-01,19.764097,19.648588,0.1155088194580074,0.1155088194580074
2024-07-02,19.583278,19.735527,-0.1522490385742188,0.1522490385742188
2024-07-03,19.599613,19.60709,-0.007476996337889119,0.007476996337889119
2024-07-04,19.53951,19.593384,-0.053873789062500066,0.053873789062500066
2024-07-05,19.636813,19.548613,0.08820040539550789,0.08820040539550789
2024-07-06,19.657129,19.618658,0.03847093420410275,0.03847093420410275
2024-07-07,19.657129,19.649387,0.007741640380860559,0.007741640380860559
2024-07-08,19.506369,19.65067,-0.14430009790039122,0.14430009790039122
2024-07-09,19.405418,19.527397,-0.1219791557617178,0.1219791557617178
2024-07-10,19.302023,19.42225,-0.12022774768066569,0.12022774768066569
2024-07-11,19.396583,19.312634,0.08394948559570281,0.08394948559570281
2024-07-12,19.295721,19.370659,-0.0749378745117184,0.0749378745117184
2024-07-13,19.242902,19.296328,-0.05342559094238197,0.05342559094238197
2024-07-14,19.242902,19.23318,0.009722907592774277,0.009722907592774277
2024-07-15,19.47127,19.222486,0.24878350402832083,0.24878350402832083
2024-07-16,19.289469,19.408056,-0.11858725915527302,0.11858725915527302
2024-07-17,19.424414,19.293653,0.13076051184081905,0.13076051184081905
2024-07-18,19.419589,19.37733,0.04225821997070156,0.04225821997070156
2024-07-19,19.45536,19.400108,0.05525166259765513,0.05525166259765513
2024-07-20,19.676375,19.432936,0.24343928527832048,0.24343928527832048
2024-07-21,19.676375,19.625257,0.05111750793457048,0.05111750793457048
2024-07-22,19.528543,19.662603,-0.13406037829589934,0.13406037829589934
2024-07-23,19.617134,19.542412,0.07472219580078132,0.07472219580078132
2024-07-24,19.958583,19.59402,0.3645621564941415,0.3645621564941415
2024-07-25,19.929473,19.892382,0.037091331909181235,0.037091331909181235
2024-07-26,19.984238,19.91577,0.06846842297363409,0.06846842297363409
2024-07-27,20.069797,19.953281,0.1165155974121106,0.1165155974121106
2024-07-28,20.073966,20.038805,0.03516099206542833,0.03516099206542833
2024-07-29,20.042165,20.05883,-0.016665261230468076,0.016665261230468076
2024-07-30,20.275207,20.033108,0.24209924243164238,0.24209924243164238
2024-07-31,20.275528,20.234829,0.04069905102539195,0.04069905102539195
2024-08-01,19.942571,20.26999,-0.3274199210205069,0.3274199210205069
2024-08-02,20.69739,19.975687,0.7217029730224596,0.7217029730224596
2024-08-03,20.943997,20.59363,0.3503671629638667,0.3503671629638667
2024-08-04,20.943997,20.915115,0.02888164355468703,0.02888164355468703
2024-08-05,21.567265,20.928717,0.6385483404541006,0.6385483404541006
2024-08-06,21.303246,21.444492,-0.14124634008788917,0.14124634008788917
2024-08-07,21.014379,21.295115,-0.28073551721191237,0.28073551721191237
2024-08-08,20.903831,21.020147,-0.11631632360839816,0.11631632360839816
2024-08-09,20.580988,20.908247,-0.3272589940185533,0.3272589940185533
2024-08-10,20.568506,20.64185,-0.07334351782226634,0.07334351782226634
2024-08-11,20.569489,20.594275,-0.024785520874022637,0.024785520874022637
2024-08-12,20.633342,20.594187,0.0391552171630849,0.0391552171630849
2024-08-13,20.796569,20.642742,0.15382684301757976,0.15382684301757976
2024-08-14,20.842709,20.783243,0.0594658206787102,0.0594658206787102
2024-08-15,20.497166,20.83714,-0.3399731296386719,0.3399731296386719
2024-08-16,20.505618,20.547853,-0.042235469848634466,0.042235469848634466
2024-08-17,20.570588,20.510973,0.05961502331543045,0.05961502331543045
2024-08-18,20.57438,20.577919,-0.003539006347654805,0.003539006347654805
2024-08-19,20.715157,20.588902,0.12625548022461075,0.12625548022461075
2024-08-20,20.855789,20.703964,0.15182476660156397,0.15182476660156397
2024-08-21,21.312695,20.839113,0.4735817645263687,0.4735817645263687
2024-08-22,21.6682,21.233202,0.4349980194091785,0.4349980194091785
2024-08-23,21.374465,21.579844,-0.20537852111816335,0.20537852111816335
2024-08-24,21.413131,21.358261,0.054869891601562415,0.054869891601562415
2024-08-25,21.407711,21.35745,0.05026051477050686,0.05026051477050686
2024-08-26,21.437251,21.373297,0.0639542623291014,0.0639542623291014
2024-08-27,21.794032,21.402185,0.39184655993652484,0.39184655993652484
2024-08-28,21.611047,21.7035,-0.09245374768066483,0.09245374768066483
2024-08-29,21.895229,21.584415,0.31081356420898487,0.31081356420898487
2024-08-30,21.767577,21.797876,-0.030299358032227275,0.030299358032227275
2024-08-31,21.817735,21.725735,0.09200028930663962,0.09200028930663962
2024-09-01,21.822211,21.752499,0.06971237329101498,0.06971237329101498
2024-09-02,21.783056,21.766531,0.016525009399412482,0.016525009399412482
2024-09-03,22.051422,21.735584,0.3158377409667956,0.3158377409667956
2024-09-04,21.903909,21.958307,-0.05439826623535282,0.05439826623535282
2024-09-05,22.215774,21.861063,0.3547109964599606,0.3547109964599606
2024-09-06,21.954923,22.10634,-0.15141740832519446,0.15141740832519446
2024-09-07,22.165457,21.920284,0.2451727287597656,0.2451727287597656
2024-09-08,22.165457,22.065798,0.09965919421386715,0.09965919421386715
2024-09-09,21.935304,22.094961,-0.15965716638183736,0.15965716638183736
2024-09-10,22.150596,21.900993,0.24960265283203142,0.24960265283203142
2024-09-11,21.856054,22.054985,-0.19893104638671844,0.19893104638671844
2024-09-12,21.841814,21.840902,0.0009116715087884586,0.0009116715087884586
2024-09-13,21.448172,21.792995,-0.3448234528808598,0.3448234528808598
2024-09-14,21.299446,21.46935,-0.16990481481933628,0.16990481481933628
2024-09-15,21.286959,21.299751,-0.01279228173828173,0.01279228173828173
2024-09-16,21.45879,21.275364,0.18342607788085985,0.18342607788085985
2024-09-17,21.520545,21.416817,0.10372828857421723,0.10372828857421723
2024-09-18,21.228696,21.479794,-0.25109754858398503,0.25109754858398503
2024-09-19,21.394642,21.235048,0.15959370593261824,0.15959370593261824
2024-09-20,21.662303,21.340092,0.3222112946777358,0.3222112946777358
2024-09-21,21.697078,21.590712,0.10636640637207151,0.10636640637207151
2024-09-22,21.697078,21.643005,0.0540726289062512,0.0540726289062512
2024-09-23,21.658989,21.638119,0.020870256103513896,0.020870256103513896
2024-09-24,21.562201,21.608013,-0.04581215307617015,0.04581215307617015
2024-09-25,21.65111,21.528305,0.12280494628906169,0.12280494628906169
2024-09-26,21.842289,21.595827,0.24646189733886814,0.24646189733886814
2024-09-27,21.829857,21.770273,0.05958379138183645,0.05958379138183645
2024-09-28,21.993751,21.775656,0.21809525354003867,0.21809525354003867
2024-09-29,21.993751,21.907543,0.08620781762695273,0.08620781762695273
2024-09-30,21.951723,21.92493,0.026792427490235582,0.026792427490235582
2024-10-01,21.837649,21.889542,-0.05189262597656352,0.05189262597656352
2024-10-02,21.653849,21.794651,-0.1408020314941396,0.1408020314941396
2024-10-03,21.468354,21.63371,-0.1653568612060532,0.1653568612060532
2024-10-04,21.335241,21.461462,-0.12622102087402354,0.12622102087402354
2024-10-05,21.180487,21.33182,-0.15133253430175841,0.15133253430175841
2024-10-06,21.173201,21.189148,-0.015946949218751172,0.015946949218751172
2024-10-07,21.12732,21.163746,-0.03642588012695214,0.03642588012695214
2024-10-08,21.179888,21.123905,0.055982818115232647,0.055982818115232647
2024-10-09,21.23216,21.158997,0.07316341796875037,0.07316341796875037
2024-10-10,21.331166,21.206097,0.12506935083007775,0.12506935083007775
2024-10-11,21.244706,21.291458,-0.046752129882811744,0.046752129882811744
2024-10-12,21.108366,21.227825,-0.11945916479492169,0.11945916479492169
2024-10-13,21.106947,21.103483,0.003463799926759492,0.003463799926759492
2024-10-14,21.0467,21.091732,-0.04503202514648308,0.04503202514648308
2024-10-15,21.284152,21.046074,0.2380780864257801,0.2380780864257801
2024-10-16,21.527118,21.236616,0.29050186535644684,0.29050186535644684
2024-10-17,21.643532,21.463955,0.17957707446289106,0.17957707446289106
2024-10-18,21.439555,21.579327,-0.1397716296386733,0.1397716296386733
2024-10-19,21.62431,21.414915,0.20939491516113407,0.20939491516113407
2024-10-20,21.612616,21.55057,0.06204646569824135,0.06204646569824135
2024-10-21,21.656018,21.569733,0.08628533398437455,0.08628533398437455
2024-10-22,21.586628,21.602425,-0.015796621582030212,0.015796621582030212
2024-10-23,21.600356,21.548597,0.05175866418457176,0.05175866418457176
2024-10-24,21.381777,21.553452,-0.1716745380859379,0.1716745380859379
2024-10-25,21.475669,21.376657,0.09901151403808583,0.09901151403808583
2024-10-26,21.582045,21.43053,0.1515144519042977,0.1515144519042977
2024-10-27,21.582045,21.533842,0.048202913208008624,0.048202913208008624
2024-10-28,21.715976,21.54062,0.17535519616699347,0.17535519616699347
2024-10-29,21.619143,21.648205,-0.029061803466795766,0.029061803466795766
2024-10-30,21.712537,21.58087,0.1316673253173839,0.1316673253173839
2024-10-31,21.87477,21.648788,0.2259815478515641,0.2259815478515641
2024-11-01,21.724539,21.800346,-0.0758073745117187,0.0758073745117187
2024-11-02,22.069196,21.689108,0.38008810510254065,0.38008810510254065
2024-11-03,22.069196,21.963167,0.10602880944824378,0.10602880944824378
2024-11-04,21.904292,22.00193,-0.0976382368164046,0.0976382368164046
2024-11-05,21.914959,21.857044,0.05791478002929651,0.05791478002929651
2024-11-06,22.187162,21.85147,0.3356910527343757,0.3356910527343757
2024-11-07,21.569924,22.090918,-0.5209935872802731,0.5209935872802731
2024-11-08,21.364593,21.604994,-0.2404008201904304,0.2404008201904304
2024-11-09,21.634265,21.359402,0.2748632971191398,0.2748632971191398
2024-11-10,21.634265,21.574162,0.060103470458983566,0.060103470458983566
2024-11-11,21.693332,21.605072,0.08825997851562661,0.08825997851562661
2024-11-12,21.723487,21.63991,0.08357725573730335,0.08357725573730335
2024-11-13,21.748357,21.667236,0.0811206718749986,0.0811206718749986
2024-11-14,21.659756,21.691547,-0.03179139379882656,0.03179139379882656
2024-11-15,21.543892,21.620335,-0.07644262524414103,0.07644262524414103
2024-11-16,21.463322,21.514963,-0.0516411500244125,0.0516411500244125
2024-11-17,21.453199,21.438353,0.014846415161134274,0.014846415161134274
2024-11-18,21.542603,21.423414,0.11918876965332004,0.11918876965332004
2024-11-19,21.411733,21.497478,-0.0857454851074202,0.0857454851074202
2024-11-20,21.306678,21.394726,-0.08804779956054531,0.08804779956054531
2024-11-21,21.405971,21.289633,0.11633820275879003,0.11633820275879003
2024-11-22,21.309467,21.36454,-0.05507310009765476,0.05507310009765476
2024-11-23,21.281613,21.296818,-0.015204779541015512,0.015204779541015512
2024-11-24,21.281613,21.259317,0.02229560192871105,0.02229560192871105
2024-11-25,21.372038,21.257418,0.11462032116699206,0.11462032116699206
2024-11-26,21.593788,21.333588,0.260200353515625,0.260200353515625
2024-11-27,21.777855,21.52749,0.2503643841552723,0.2503643841552723
2024-11-28,21.427499,21.701393,-0.2738941274414053,0.2738941274414053
2024-11-29,21.564584,21.423721,0.14086268652343747,0.14086268652343747
2024-11-30,21.555668,21.49908,0.05658734204101634,0.05658734204101634
2024-12-01,21.561218,21.518778,0.042440152709961154,0.042440152709961154
2024-12-02,21.544878,21.520708,0.024169915893555327,0.024169915893555327
2024-12-03,21.416679,21.50556,-0.08888092126464997,0.08888092126464997
2024-12-04,21.371387,21.396885,-0.025497918212892046,0.025497918212892046
2024-12-05,21.329123,21.346048,-0.016925355102539896,0.016925355102539896
2024-12-06,21.395762,21.309141,0.08662084094238409,0.08662084094238409
2024-12-07,21.34902,21.360529,-0.01150894592285212,0.01150894592285212
2024-12-08,21.355608,21.327265,0.028343214233398584,0.028343214233398584
2024-12-09,21.309193,21.324657,-0.01546444018554638,0.01546444018554638
2024-12-10,21.269353,21.287083,-0.01772967211914178,0.01772967211914178
2024-12-11,21.248755,21.249079,-0.0003237506103523913,0.0003237506103523913
2024-12-12,21.122826,21.228659,-0.10583267614746106,0.10583267614746106
2024-12-13,21.202607,21.1221,0.08050616992187543,0.08050616992187543
2024-12-14,21.142057,21.175112,-0.0330547706298816,0.0330547706298816
2024-12-15,21.153453,21.135244,0.018208630493163014,0.018208630493163014
2024-12-16,21.113562,21.135166,-0.021604168212888908,0.021604168212888908
2024-12-17,21.112949,21.103273,0.009675608276367598,0.009675608276367598
2024-12-18,21.153925,21.098194,0.05573087768554785,0.05573087768554785
2024-12-19,21.196281,21.132864,0.0634170015869131,0.0634170015869131
2024-12-20,21.083418,21.172218,-0.08880032275390448,0.08880032275390448
2024-12-21,20.937842,21.081144,-0.14330233288574235,0.14330233288574235
2024-12-22,20.937842,20.947018,-0.009175669677734533,0.009175669677734533
2024-12-23,20.919724,20.93477,-0.015046584106446659,0.015046584106446659
2024-12-24,20.927491,20.923374,0.004116823974609218,0.004116823974609218
2024-12-25,21.023441,20.926065,0.0973755550537092,0.0973755550537092
2024-12-26,20.988589,21.005135,-0.0165455825195302,0.0165455825195302
2024-12-27,21.151074,20.985151,0.16592270910644658,0.16592270910644658
2024-12-28,21.19837,21.113886,0.08448412048339904,0.08448412048339904
2024-12-29,21.199566,21.17187,0.027696722045899236,0.027696722045899236
2024-12-30,21.259885,21.174936,0.08494870544433653,0.08494870544433653
2024-12-31,21.598167,21.22529,0.37287670153808605,0.37287670153808605
2025-01-01,21.725384,21.516663,0.20872140234374825,0.20872140234374825
2025-01-02,21.414484,21.65797,-0.24348642846679525,0.24348642846679525
2025-01-03,21.211336,21.404772,-0.193435804809571,0.193435804809571
2025-01-04,21.278173,21.205122,0.0730510059814442,0.0730510059814442
2025-01-05,21.278463,21.249813,0.028649920166014198,0.028649920166014198
2025-01-06,21.329415,21.263754,0.06566110900878996,0.06566110900878996
2025-01-07,21.172962,21.300627,-0.1276647547607439,0.1276647547607439
2025-01-08,20.995424,21.17139,-0.17596653344726576,0.17596653344726576
2025-01-09,21.060048,21.00505,0.054997340820310825,0.054997340820310825
2025-01-10,21.149368,21.043978,0.10539026257324124,0.10539026257324124
2025-01-11,21.24647,21.129436,0.11703350708007676,0.11703350708007676
2025-01-12,21.24647,21.215637,0.030832792968748635,0.030832792968748635
2025-01-13,21.216916,21.22089,-0.003974045166014406,0.003974045166014406
2025-01-14,21.163569,21.193926,-0.030356857543946347,0.030356857543946347
2025-01-15,21.12728,21.148167,-0.020886656494141675,0.020886656494141675
2025-01-16,21.221878,21.114925,0.10695261547851587,0.10695261547851587
2025-01-17,21.47673,21.191914,0.28481639526367175,0.28481639526367175
2025-01-18,21.447104,21.415121,0.031982921508788564,0.031982921508788564
2025-01-19,21.446212,21.413345,0.032866663085936665,0.032866663085936665
2025-01-20,21.418641,21.403114,0.015526681152344679,0.015526681152344679
2025-01-21,21.482717,21.383219,0.09949823474121189,0.09949823474121189
2025-01-22,21.498733,21.437653,0.061080412109376425,0.061080412109376425
2025-01-23,21.301494,21.459528,-0.15803396936034986,0.15803396936034986
2025-01-24,21.23556,21.295399,-0.05983871215820358,0.05983871215820358
2025-01-25,21.291524,21.218943,0.07258135778808494,0.07258135778808494
2025-01-26,21.29604,21.26435,0.03168910888672016,0.03168910888672016
2025-01-27,21.596499,21.27484,0.32165959875488426,0.32165959875488426
2025-01-28,21.541796,21.522398,0.01939800500488431,0.01939800500488431
2025-01-29,21.340529,21.505466,-0.16493746118164054,0.16493746118164054
2025-01-30,21.317594,21.325182,-0.007587961059570603,0.007587961059570603
2025-01-31,21.520596,21.288052,0.2325443947753918,0.2325443947753918
2025-02-01,21.432081,21.464075,-0.0319940885009764,0.0319940885009764
2025-02-02,21.43163,21.411228,0.02040182006835778,0.02040182006835778
2025-02-03,21.636836,21.394247,0.2425889449462879,0.2425889449462879
2025-02-04,21.058452,21.568018,-0.5095659595947275,0.5095659595947275
2025-02-05,21.3746,21.113253,0.2613473602294931,0.2613473602294931
2025-02-06,21.356473,21.306292,0.05018141979980584,0.05018141979980584
2025-02-07,21.260215,21.33915,-0.0789344750976575,0.0789344750976575
2025-02-08,21.244657,21.248178,-0.003521482055663938,0.003521482055663938
2025-02-09,21.244657,21.221247,0.023410280639648562,0.023410280639648562
2025-02-10,21.27255,21.22278,0.04976977233886615,0.04976977233886615
2025-02-11,21.297133,21.246695,0.05043843518066282,0.05043843518066282
2025-02-12,21.31762,21.269035,0.04858466064453282,0.04858466064453282
2025-02-13,21.443579,21.287298,0.15628079748535129,0.15628079748535129
2025-02-14,21.364501,21.394066,-0.02956485693359312,0.02956485693359312
2025-02-15,21.31652,21.340933,-0.02441284606933536,0.02441284606933536
2025-02-16,21.317044,21.29027,0.026774148315428903,0.026774148315428903
2025-02-17,21.37532,21.28895,0.08637003356933448,0.08637003356933448
2025-02-18,21.203362,21.34021,-0.1368479609375015,0.1368479609375015
2025-02-19,21.12524,21.20211,-0.07687029052734218,0.07687029052734218
2025-02-20,21.286261,21.11671,0.16955033715820278,0.16955033715820278
2025-02-21,21.292944,21.247017,0.04592709326171729,0.04592709326171729
2025-02-22,21.369077,21.27102,0.0980561107177742,0.0980561107177742
2025-02-23,21.369077,21.329016,0.04006126818847733,0.04006126818847733
2025-02-24,21.378095,21.335722,0.042373030395506106,0.042373030395506106
2025-02-25,21.460806,21.342815,0.11799060083007973,0.11799060083007973
2025-02-26,21.467876,21.414297,0.053578896118164465,0.053578896118164465
2025-02-27,21.359835,21.429752,-0.06991734985351528,0.06991734985351528
2025-02-28,21.24119,21.338692,-0.09750171142578168,0.09750171142578168
2025-03-01,21.329917,21.229074,0.10084252185058418,0.10084252185058418
2025-03-02,21.322915,21.294714,0.02820102600097485,0.02820102600097485
2025-03-03,21.352143,21.30089,0.05125303112793134,0.05125303112793134
2025-03-04,21.916485,21.320427,0.5960580590820328,0.5960580590820328
2025-03-05,21.929608,21.797554,0.13205398388672052,0.13205398388672052
2025-03-06,22.100968,21.8679,0.23306715161132985,0.23306715161132985
2025-03-07,21.984086,22.001701,-0.0176153549804674,0.0176153549804674
2025-03-08,21.962592,21.920174,0.04241835498046953,0.04241835498046953
2025-03-09,21.962592,21.895182,0.06741034411621172,0.06741034411621172
2025-03-10,21.999072,21.901129,0.0979432310791033,0.0979432310791033
2025-03-11,22.157404,21.934044,0.2233601157226559,0.2233601157226559
2025-03-12,22.087835,22.07187,0.01596419616699052,0.01596419616699052
2025-03-13,21.943562,22.02588,-0.0823188135986328,0.0823188135986328
2025-03-14,21.769648,21.897116,-0.12746770739746083,0.12746770739746083
2025-03-15,21.766692,21.742737,0.02395518359374904,0.02395518359374904
2025-03-16,21.767784,21.725368,0.04241550024413954,0.04241550024413954
2025-03-17,21.717469,21.72694,-0.00947115502929563,0.00947115502929563
2025-03-18,21.880345,21.680809,0.19953597900390463,0.19953597900390463
2025-03-19,21.772153,21.80926,-0.03710641467285214,0.03710641467285214
2025-03-20,21.851259,21.734003,0.11725593298339732,0.11725593298339732
2025-03-21,21.87779,21.784973,0.09281685546875096,0.09281685546875096
2025-03-22,22.011466,21.818138,0.1933278774414049,0.1933278774414049
2025-03-23,22.014679,21.93172,0.08295826635742287,0.08295826635742287
2025-03-24,21.873669,21.94633,-0.07266011682128948,0.07266011682128948
2025-03-25,21.606297,21.829338,-0.22304107373046733,0.22304107373046733
2025-03-26,21.70276,21.595589,0.10717131591797013,0.10717131591797013
2025-03-27,21.706977,21.650295,0.05668174243163904,0.05668174243163904
2025-03-28,21.848145,21.66904,0.1791043200683582,0.1791043200683582
2025-03-29,22.185919,21.782715,0.4032041562499984,0.4032041562499984
2025-03-30,22.164961,22.082035,0.08292593530273606,0.08292593530273606
2025-03-31,22.072087,22.091013,-0.018925954711914272,0.018925954711914272
2025-04-01,22.11682,22.00212,0.1147009356689459,0.1147009356689459
2025-04-02,21.973352,22.035889,-0.06253667187500156,0.06253667187500156
2025-04-03,22.124749,21.929522,0.19522743933105602,0.19522743933105602
2025-04-04,22.117607,22.039545,0.07806194079589801,0.07806194079589801
2025-04-05,22.397605,22.051893,0.34571176574706897,0.34571176574706897
2025-04-06,22.386696,22.288973,0.09772314538574278,0.09772314538574278
2025-04-07,22.809804,22.305267,0.5045366660156247,0.5045366660156247
2025-04-08,22.532163,22.663689,-0.13152565966796814,0.13152565966796814
2025-04-09,22.996197,22.468676,0.5275213865966784,0.5275213865966784
2025-04-10,22.520893999999995,22.828907,-0.30801301293945826,0.30801301293945826
2025-04-11,23.355735,22.482443,0.8732921441650383,0.8732921441650383
2025-04-12,23.067965999999995,23.127304,-0.059338077148442636,0.059338077148442636
2025-04-13,23.067965999999995,22.979136,0.0888304866943308,0.0888304866943308
2025-04-14,22.994988,22.938314,0.05667356213378838,0.05667356213378838
